"","soil.pCO2","soil.d13C","soil.R14C","cave.pCO2","gas.volume","d13C","d44Ca","MgCa","DCP","ts"
"2830",2280,-18.07,95,1000,400,-5.2489594844618,-0.276156203218303,1.52078397479617,8.38241841204366,13461
"2831",2280,-18.07,95,1000,450,-5.23932246440972,-0.275436713949695,1.52166239483952,8.02487604608447,13461
"2832",2280,-18.07,95,1000,500,-5.23144854063928,-0.274860984818104,1.52236571392467,7.73585896444015,13461
"2833",2780,-19.01,100,1000,150,-5.95994296557589,-0.21048835959292,1.60273461234434,7.8045351555436,13461
"2834",2780,-19.01,100,1500,150,-6.74884083317107,-0.417952961596413,1.35843159060025,7.8045351555436,13461
"2835",2780,-19.01,95,1000,200,-5.9282540555613,-0.206245049131915,1.60822194212329,10.7271540284992,13461
"2836",2780,-19.01,100,1000,200,-5.92825405554642,-0.206245049136911,1.60822194210031,6.02854218787173,13461
"2837",2780,-19.01,95,1500,200,-6.72306071187279,-0.415347998101612,1.36127442009882,10.7271540284992,13461
"2838",2780,-19.01,100,1500,200,-6.72306071185469,-0.415347998123039,1.36127442007392,6.02854218787173,13461
"2839",2780,-19.01,95,1000,250,-5.90879541697975,-0.203689538210705,1.61153689815714,9.66590360431998,13461
"2840",2780,-19.01,95,1500,250,-6.5308706108429,-0.367649041706053,1.41414047492876,9.66590360431998,13461
"2841",2780,-19.01,95,1000,300,-5.89554904407563,-0.201981774944238,1.61375647723786,8.93683964286899,13461
"2842",2780,-19.01,95,1500,300,-6.51946369877687,-0.366444832377244,1.4155109842632,8.93683964286899,13461
"2843",2780,-19.01,95,1000,350,-5.88594167121881,-0.20076006424119,1.6153464509651,8.40512377254106,13461
"2844",2780,-19.01,95,1500,350,-6.51111841415686,-0.365583199765096,1.41649259907343,8.40512377254106,13461
"2845",2780,-19.01,95,1000,400,-5.87872573496862,-0.199842920006188,1.61654121363038,8.00018789771423,13461
"2846",2780,-19.01,95,1500,400,-6.50483365547116,-0.3649361624114,1.41723028140977,8.00018789771423,13461
"2847",2780,-19.01,95,1000,450,-5.8728392263383,-0.199128732313869,1.6174722792652,7.68152265577222,13461
"2848",2780,-19.01,95,1500,450,-6.49975765040967,-0.36443223326843,1.41780513356888,7.68152265577222,13461
"2849",2780,-19.01,95,1000,500,-5.86877794063667,-0.198557151427803,1.61821786641834,7.42421447991611,13461
"2850",2780,-19.01,95,1500,500,-6.49608273865276,-0.36402892432319,1.41826540694485,7.42421447991611,13461
"2851",3280,-19.23,100,1000,100,-5.93516063722355,-0.144463895691671,1.68970745046844,10.1061020971558,13461
"2852",3280,-19.23,100,1500,100,-6.72170960603358,-0.352617301021318,1.43136456428937,10.1061020971558,13461
"2853",3280,-19.23,100,1000,150,-5.88285365557983,-0.136101555543777,1.70116227212168,7.0962793561836,13461
"2854",3280,-19.23,100,1500,150,-6.50341863277337,-0.300728770828651,1.49199437662174,7.0962793561836,13461
"2855",3280,-19.23,95,1000,200,-5.85616745682671,-0.131892706554226,1.70696039434772,10.1948500073759,13461
"2856",3280,-19.23,100,1000,200,-5.85616745691409,-0.131892706381698,1.70696039456374,5.46826163082799,13461
"2857",3280,-19.23,95,1500,200,-6.4805696903758,-0.297586917937243,1.49578688414779,10.1948500073759,13461
"2858",3280,-19.23,100,1500,200,-6.48056969045063,-0.297586917844206,1.49578688424541,5.46826163082799,13461
"2859",3280,-19.23,95,1000,250,-5.83990385116828,-0.129358758774178,1.71046180205792,9.22594875753194,13461
"2860",3280,-19.23,95,1500,250,-6.46645427892012,-0.295694577210237,1.49807660313687,9.22594875753194,13461
"2861",3280,-19.23,95,1000,300,-5.82834004311095,-0.127665988303161,1.71280533743586,8.56206315895025,13461
"2862",3280,-19.23,95,1500,300,-6.45648462432735,-0.294430091559938,1.49960892683954,8.56206315895025,13461
"2863",3280,-19.23,95,1000,350,-5.82069187903433,-0.126454988822911,1.71448409559698,8.07876714615078,13461
"2864",3280,-19.23,95,1500,350,-6.44974560495448,-0.293525292706209,1.5007065169033,8.07876714615078,13461
"2865",3280,-19.23,95,1000,400,-5.81437884533353,-0.125545819390727,1.7157456468041,7.71120372454216,13461
"2866",3280,-19.23,95,1500,400,-6.44447239705259,-0.292845819675369,1.50153139348107,7.71120372454216,13461
"2867",3280,-19.23,95,1000,450,-5.80977693605012,-0.124838126523974,1.71672835045494,7.42225010766723,13461
"2868",3280,-19.23,95,1500,450,-6.44031482317931,-0.292316871564169,1.50217390522721,7.42225010766723,13461
"2869",3280,-19.23,95,1000,500,-5.80633093379035,-0.124271595990932,1.71751548224343,7.18912579321085,13461
"2870",3280,-19.23,95,1500,500,-6.4374304034488,-0.291893634640217,1.50268823714491,7.18912579321085,13461
"2871",3780,-19.38,100,1000,100,-5.80054090565119,-0.0720067535527891,1.79081270027315,9.34040915062937,13461
"2872",3780,-19.38,100,1500,100,-6.58636193101114,-0.281346249224268,1.51557326152807,9.34040915062937,13461
"2873",3780,-19.38,100,2000,100,-6.96307921290684,-0.380619538978499,1.39990234283284,9.34040915062937,13461
"2874",3780,-19.38,100,1500,150,-6.37362077609815,-0.228982890907781,1.58040633809331,6.53499154854358,13461
"2875",3780,-19.38,100,2000,150,-6.93008060230882,-0.375992418166438,1.40515256930698,6.53499154854358,13461
"2876",3780,-19.38,95,1500,200,-6.35351393611083,-0.225730367317101,1.58458151617943,9.77485583671413,13461
"2877",3780,-19.38,95,2000,200,-6.91337753885468,-0.373660913167373,1.40780740490647,9.77485583671413,13461
"2878",3780,-19.38,95,1500,250,-6.34082729003282,-0.223771864185429,1.58710174131923,8.87970715161767,13461
"2879",3780,-19.38,95,2000,250,-6.90260099428497,-0.372256682790284,1.4094094003504,8.87970715161767,13461
"2880",3780,-19.38,95,1500,300,-6.3324821826739,-0.222463183707888,1.58878834722404,8.26761251466007,13461
"2881",3780,-19.38,95,2000,300,-6.89567502426014,-0.371318123234321,1.41048141369046,8.26761251466007,13461
"2882",3780,-19.38,95,1500,350,-6.32648905227673,-0.221527441857994,1.58999557577278,7.82265747530261,13461
"2883",3780,-19.38,95,2000,350,-6.89058031072165,-0.370647107305278,1.41124845685219,7.82265747530261,13461
"2884",3780,-19.38,95,1500,400,-6.32170943873556,-0.220824385526286,1.59090332463093,7.48461197131092,13461
"2885",3780,-19.38,95,2000,400,-6.88658572638268,-0.370142674012919,1.41182543933748,7.48461197131092,13461
"2886",3780,-19.38,95,1500,450,-6.31837705820759,-0.220277198204055,1.59161022913975,7.21907991828862,13461
"2887",3780,-19.38,95,2000,450,-6.88361258460712,-0.369750166640759,1.41227459366851,7.21907991828862,13461
"2888",3780,-19.38,95,1500,500,-6.31602290492084,-0.219839581293568,1.59217583206217,7.00499041136797,13461
"2889",3780,-19.38,95,2000,500,-6.88182447783636,-0.369436321636663,1.41263385183678,7.00499041136797,13461
"2890",4780,-19.6,100,1500,100,-6.25742783886285,-0.139609295274234,1.69838470393585,8.18439420220075,13461
"2891",4780,-19.6,100,2000,100,-6.82185922344403,-0.289973189548265,1.50593910686293,8.18439420220075,13461
"2892",4780,-19.6,100,2500,100,-7.25865283900684,-0.405278860261427,1.37286339786078,8.18439420220075,13461
"2893",4780,-19.6,95,1500,150,-6.22597988094931,-0.133295462328098,1.70715141954657,10.4105899354467,13461
"2894",4780,-19.6,100,1500,150,-6.22597988099194,-0.133295462296679,1.70715141960623,5.69540659830694,13461
"2895",4780,-19.6,95,2000,150,-6.79564392683107,-0.285151646481019,1.51187078612103,10.4105899354467,13461
"2896",4780,-19.6,100,2000,150,-6.79564392683341,-0.285151646491677,1.51187078611931,5.69540659830694,13461
"2897",4780,-19.6,95,2500,150,-7.00928604085882,-0.341681657679782,1.44486154775379,10.4105899354467,13461
"2898",4780,-19.6,100,2500,150,-7.0092860408314,-0.341681657698989,1.44486154773306,5.69540659830694,13461
"2899",4780,-19.6,95,1500,200,-6.20952547493736,-0.130119538480744,1.71158056913085,9.14952658203109,13461
"2900",4780,-19.6,95,2000,200,-6.78176573179934,-0.282725517417814,1.51486610991015,9.14952658203109,13461
"2901",4780,-19.6,95,2500,200,-6.99634838544871,-0.339556536922192,1.44736668828501,9.14952658203109,13461
"2902",4780,-19.6,95,1500,250,-6.20042743989224,-0.128207259756929,1.71425374996402,8.365744593976,13461
"2903",4780,-19.6,95,2000,250,-6.77416741108428,-0.281264251890678,1.51667365817375,8.365744593976,13461
"2904",4780,-19.6,95,2500,250,-6.98956526341332,-0.33827646089446,1.44887828996178,8.365744593976,13461
"2905",4780,-19.6,95,1500,300,-6.1933777094304,-0.126930169628059,1.71604163265282,7.83142824833432,13461
"2906",4780,-19.6,95,2000,300,-6.76819759632119,-0.280288265039452,1.5178823654609,7.83142824833432,13461
"2907",4780,-19.6,95,2500,300,-6.98393830253119,-0.337421440154806,1.44988904336052,7.83142824833432,13461
"2908",4780,-19.6,95,1500,350,-6.18859276222927,-0.126016497856818,1.71732204633961,7.44383633305149,13461
"2909",4780,-19.6,95,2000,350,-6.56096969107811,-0.225587609029798,1.58588975513077,7.44383633305149,13461
"2910",4780,-19.6,95,2500,350,-6.98017456527267,-0.336809575723795,1.45061289392919,7.44383633305149,13461
"2911",4780,-19.6,95,1500,400,-6.18554577467356,-0.125330568686577,1.71828401165247,7.14983206395595,13461
"2912",4780,-19.6,95,2000,400,-6.55821211148211,-0.22500445405893,1.58664515374505,7.14983206395595,13461
"2913",4780,-19.6,95,2500,400,-6.97774407209706,-0.336350285255138,1.45115653652055,7.14983206395595,13461
"2914",4780,-19.6,95,1500,450,-6.18266132728584,-0.124796817636885,1.71903297640286,6.91917195750638,13461
"2915",4780,-19.6,95,2000,450,-6.55571163552571,-0.224550628254439,1.58723331090734,6.91917195750638,13461
"2916",4780,-19.6,95,2500,450,-6.97568937811299,-0.335992818925379,1.45157982492534,6.91917195750638,13461
"2917",4780,-19.6,95,1500,500,-6.180068513717,-0.124369633734522,1.71963267573178,6.73337603435483,13461
"2918",4780,-19.6,95,2000,500,-6.55343808447539,-0.224187379807228,1.58770426740157,6.73337603435483,13461
"2919",4780,-19.6,95,2500,500,-6.97378622562483,-0.335706765512089,1.45191866368343,6.73337603435483,13461
"2920",5780,-19.74,100,2000,100,-6.61618466408809,-0.199771937954174,1.61973795076419,7.34335511422902,13461
"2921",5780,-19.74,100,2500,100,-7.05462391437917,-0.316457130326353,1.47494769280607,7.34335511422902,13461
"2922",5780,-19.74,100,3000,100,-7.29656648277932,-0.380434903813898,1.4009560731693,7.34335511422902,13461
"2923",5780,-19.74,95,2000,150,-6.59299289739068,-0.194828574004879,1.62631553621084,9.83577421753968,13461
"2924",5780,-19.74,100,2000,150,-6.59299289741389,-0.194828573983119,1.62631553624175,5.09030665848655,13461
"2925",5780,-19.74,95,2500,150,-6.80691973748249,-0.25192251877304,1.55352205575896,9.83577421753968,13461
"2926",5780,-19.74,100,2500,150,-6.80691973749437,-0.251922518766712,1.5535220557794,5.09030665848655,13461
"2927",5780,-19.74,95,3000,150,-7.27923743541115,-0.377140258386421,1.40473757398576,9.83577421753968,13461
"2928",5780,-19.74,100,3000,150,-7.27923743541448,-0.377140258381092,1.40473757399298,5.09030665848655,13461
"2929",5780,-19.74,95,2000,200,-6.58179366606704,-0.192341645607996,1.62963641994499,8.70117095621166,13461
"2930",5780,-19.74,95,2500,200,-6.79661580782731,-0.249684260255956,1.5563767290027,8.70117095621166,13461
"2931",5780,-19.74,95,3000,200,-7.27097707936375,-0.375482235656865,1.40664561190254,8.70117095621166,13461
"2932",5780,-19.74,95,2000,250,-6.37219378562071,-0.136570793873525,1.70414318078332,7.99837289893942,13461
"2933",5780,-19.74,95,2500,250,-6.78989997807833,-0.248336661209936,1.55809848700085,7.99837289893942,13461
"2934",5780,-19.74,95,3000,250,-7.26558346006523,-0.374483828076144,1.40779619620989,7.99837289893942,13461
"2935",5780,-19.74,95,2000,300,-6.36730422244225,-0.135480401508903,1.70566833645992,7.52030338045141,13461
"2936",5780,-19.74,95,2500,300,-6.78567160271892,-0.247436929504574,1.55924927941131,7.52030338045141,13461
"2937",5780,-19.74,95,3000,300,-7.26211734564519,-0.373817369570983,1.4085648978234,7.52030338045141,13461
"2938",5780,-19.74,95,2000,350,-6.36404278310221,-0.134699823879258,1.7067611434295,7.17403674192201,13461
"2939",5780,-19.74,95,2500,350,-6.78279266274939,-0.246792629860937,1.56007401866996,7.17403674192201,13461
"2940",5780,-19.74,95,3000,350,-7.2597286365691,-0.373339825090913,1.40911606758498,7.17403674192201,13461
"2941",5780,-19.74,95,2000,400,-6.36137969041206,-0.1341149734706,1.70758041369855,6.91167200502792,13461
"2942",5780,-19.74,95,2500,400,-6.78059529716357,-0.2463102476149,1.56069179421124,6.91167200502792,13461
"2943",5780,-19.74,95,3000,400,-7.25807825981795,-0.372982744445527,1.40952834161125,6.91167200502792,13461
"2944",5780,-19.74,95,2000,450,-6.35895957583643,-0.133658593214681,1.70822007969747,6.70601077094999,13461
"2945",5780,-19.74,95,2500,450,-6.77855342728129,-0.245933463379422,1.56117457794074,6.70601077094999,13461
"2946",5780,-19.74,95,3000,450,-7.25647957949116,-0.372703263915031,1.40985117240327,6.70601077094999,13461
"2947",5780,-19.74,95,2000,500,-6.35753034888931,-0.133293319609873,1.70873223362786,6.54046373088707,13461
"2948",5780,-19.74,95,2500,500,-6.77719968123158,-0.245631880801178,1.56156111888983,6.54046373088707,13461
"2949",5780,-19.74,95,3000,500,-7.25519998927593,-0.372479643016566,1.41010953528239,6.54046373088707,13461
"2950",6780,-19.84,100,2000,100,-6.38353068059094,-0.110942368523048,1.74040885511833,6.69784950612739,13461
"2951",6780,-19.84,100,2500,100,-6.8165944611327,-0.227173618685739,1.5854384530233,6.69784950612739,13461
"2952",6780,-19.84,100,3000,100,-7.0554588287316,-0.290838042906527,1.50630199504335,6.69784950612739,13461
"2953",6780,-19.84,100,3500,100,-7.31141161932969,-0.3587923364331,1.42604053942844,6.69784950612739,13461
"2954",6780,-19.84,100,4000,100,-7.58685837680928,-0.431570835878192,1.34465094470991,6.69784950612739,13461
"2955",6780,-19.84,95,2000,150,-6.36272509280944,-0.105926580594606,1.74760974137756,9.39762202355081,13461
"2956",6780,-19.84,95,2500,150,-6.79878735220552,-0.223028329691677,1.59086057040348,9.39762202355081,13461
"2957",6780,-19.84,95,3000,150,-7.03936351120849,-0.287198715418491,1.5108224925091,9.39762202355081,13461
"2958",6780,-19.84,95,3500,150,-7.29747220766941,-0.355716695978447,1.42965233594785,9.39762202355081,13461
"2959",6780,-19.84,95,4000,150,-7.57527218514542,-0.429124708620998,1.34735057775325,9.39762202355081,13461
"2960",6780,-19.84,95,4500,150,-7.57527218514542,-0.429124708620998,1.34735057775325,9.39762202355081,13461
"2961",6780,-19.84,95,2000,200,-6.35217918671249,-0.103403670347113,1.75124467223756,8.36062801657633,13461
"2962",6780,-19.84,95,2500,200,-6.78975351412714,-0.220942936081103,1.59359668150494,8.36062801657633,13461
"2963",6780,-19.84,95,3000,200,-7.03119254354267,-0.285367665355807,1.51310321168243,8.36062801657633,13461
"2964",6780,-19.84,95,3500,200,-7.29024632772035,-0.354168699123414,1.43147466379257,8.36062801657633,13461
"2965",6780,-19.84,95,4000,200,-7.56908322257233,-0.427893424507886,1.34871233565106,8.36062801657633,13461
"2966",6780,-19.84,95,4500,200,-7.56908322257233,-0.427893424507886,1.34871233565106,8.36062801657633,13461
"2967",6780,-19.84,95,2000,250,-6.34562290204388,-0.101885336116325,1.75343643199721,7.71994055937953,13461
"2968",6780,-19.84,95,2500,250,-6.55779150895008,-0.15903031997655,1.67489117623376,7.71994055937953,13461
"2969",6780,-19.84,95,3000,250,-7.02629153481749,-0.284265460965161,1.51447814765411,7.71994055937953,13461
"2970",6780,-19.84,95,3500,250,-7.28608241009243,-0.353236660441514,1.43257332994747,7.71994055937953,13461
"2971",6780,-19.84,95,4000,250,-7.56572334420424,-0.427152000852749,1.34953325833274,7.71994055937953,13461
"2972",6780,-19.84,95,4500,250,-7.56572334420424,-0.427152000852749,1.34953325833274,7.71994055937953,13461
"2973",6780,-19.84,95,2000,300,-6.3417059840426,-0.10087156811267,1.75490156527162,7.28483657397948,13461
"2974",6780,-19.84,95,2500,300,-6.55424545865257,-0.158100169480258,1.6761757172989,7.28483657397948,13461
"2975",6780,-19.84,95,3000,300,-7.02309399156176,-0.283529791672898,1.5153966893422,7.28483657397948,13461
"2976",6780,-19.84,95,3500,300,-7.28306240203114,-0.352615097059972,1.43330659687563,7.28483657397948,13461
"2977",6780,-19.84,95,4000,300,-7.56324705962264,-0.426657300095723,1.3500813723118,7.28483657397948,13461
"2978",6780,-19.84,95,4500,300,-7.56324705962264,-0.426657300095723,1.3500813723118,7.28483657397948,13461
"2979",6780,-19.84,95,2000,350,-6.33886185344001,-0.100146107152033,1.7559509002827,6.97005000113989,13461
"2980",6780,-19.84,95,2500,350,-6.55144729368085,-0.157434481036112,1.67709575128419,6.97005000113989,13461
"2981",6780,-19.84,95,3000,350,-7.02090940247868,-0.283003183787822,1.51605463201914,6.97005000113989,13461
"2982",6780,-19.84,95,3500,350,-7.28122288168687,-0.352169260129598,1.43383287137867,6.97005000113989,13461
"2983",6780,-19.84,95,4000,350,-7.56147627358661,-0.426302987342031,1.3504741383166,6.97005000113989,13461
"2984",6780,-19.84,95,4500,350,-7.56147627358661,-0.426302987342031,1.3504741383166,6.97005000113989,13461
"2985",6780,-19.84,95,2000,400,-6.3363276665076,-0.0996015959769947,1.75673897880293,6.73173831091783,13461
"2986",6780,-19.84,95,2500,400,-6.54912245347938,-0.156934774952044,1.67778677460991,6.73173831091783,13461
"2987",6780,-19.84,95,3000,400,-7.01905712522211,-0.28260782716516,1.51654882324547,6.73173831091783,13461
"2988",6780,-19.84,95,3500,400,-7.27963802453113,-0.351834999467115,1.43422760121068,6.73173831091783,13461
"2989",6780,-19.84,95,4000,400,-7.56014811427863,-0.426036984362832,1.35076911898016,6.73173831091783,13461
"2990",6780,-19.84,95,4500,400,-7.56014811427863,-0.426036984362832,1.35076911898016,6.73173831091783,13461
"2991",6780,-19.84,95,2000,450,-6.33481307437378,-0.0991780238872586,1.75735228037928,6.54505236190572,13461
"2992",6780,-19.84,95,2500,450,-6.54775969241683,-0.156546127212498,1.67832443014891,6.54505236190572,13461
"2993",6780,-19.84,95,3000,450,-7.01803870904316,-0.282300446407424,1.51693316531906,6.54505236190572,13461
"2994",6780,-19.84,95,3500,450,-7.27881696991939,-0.35157582491685,1.43453373593921,6.54505236190572,13461
"2995",6780,-19.84,95,4000,450,-7.55953837476009,-0.425830704828267,1.35099791113742,6.54505236190572,13461
"2996",6780,-19.84,95,4500,450,-7.55953837476009,-0.425830704828267,1.35099791113742,6.54505236190572,13461
"2997",6780,-19.84,95,2000,500,-6.33346167740412,-0.098838598523554,1.75784395098545,6.39485638713938,13461
"2998",6780,-19.84,95,2500,500,-6.54653311379727,-0.156234640487196,1.67875551463835,6.39485638713938,13461
